Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
786,Ravenclaw,Carrol,Baum,1999-09-28,Left,54088.0,-565.0968744639599,5.340669481719504,5.650968744639598,4.751,501.1683633126487,598.5393492873379,4.967553516661037,1034.2382016908432,5.464933103094445,-0.8500423526629276,-230.83877,-0.5
787,Slytherin,Carmella,Brice,2000-10-21,Left,38553.0,-487.41392736056616,-4.154068067861594,4.874139273605662,-4.584,-606.5736681668844,408.50782141573484,5.544340936435132,1053.69037311672,11.130247179053619,-0.8173413584060997,-248.47525,-49.14
788,Ravenclaw,Brianne,Redmond,1998-03-17,Left,60024.0,-490.4680078747834,3.8734137770286967,4.904680078747834,4.95,690.0290189496634,640.0176552666418,1.7613642681647228,1049.2112718504247,5.409010155611038,-1.0939520427952556,-232.36957999999998,16.24
789,Gryffindor,Carrol,Owen,1999-05-02,Right,25867.0,731.3167761199367,-3.6201896663561763,-7.313167761199367,7.107,-361.1324853008149,599.1779442769246,-4.392145160722226,955.2818284345593,4.058108791910644,-1.0058185329909288,-250.3505,215.63
790,Ravenclaw,Lona,Nickel,1998-09-03,Left,46755.0,-507.40120129900606,5.933565845261576,,5.1370000000000005,820.402314355211,607.5893071019854,4.719939132123254,1070.3102343788091,7.2117735228706525,0.6824337335707601,-228.80917000000002,-19.37
791,Hufflepuff,Lynn,Redman,1997-12-02,Right,38995.0,546.1653869312436,4.321604629489919,-5.461653869312436,5.437,-207.48566520182686,368.24171532588167,8.432185370794812,1029.6979214972375,4.781045874327236,-0.5034779762260941,-243.06591,-46.06
792,Gryffindor,Aubrey,Box,1997-08-04,Right,51864.0,543.6100139481662,-2.3727042806319467,-5.4361001394816615,6.157,-626.9409062233999,638.488164908729,-5.537724924560052,988.3360732892372,5.523389754741786,1.5761663097220089,-250.15192000000002,205.98
793,Hufflepuff,Dortha,Borrego,1999-03-04,Left,32823.0,513.0564109563365,5.04326940652251,-5.130564109563366,3.5989999999999998,-449.9288397386266,447.9060066925425,3.965183530561157,1037.4593885492427,7.2369198033856925,0.8939793887727671,-244.32734,64.08
794,Ravenclaw,Lynn,Fortney,1999-04-18,Right,57856.0,-457.23739410251466,8.116130494800553,4.5723739410251465,5.795,531.3457784883228,613.7707750179541,2.648301333548424,1045.4219160864689,3.872564470860665,-0.3408136337719679,-229.76458,33.97
795,Gryffindor,Rosario,Tanaka,1997-10-03,Right,57174.0,420.8301627989681,-5.717986477398764,-4.208301627989681,3.803,-577.5752678015917,585.5383678850527,-6.366264760951611,933.410720256286,0.5691338231767853,-0.09360388702465387,-255.18769,199.31
796,Gryffindor,Benton,Pina,2001-02-08,Right,57163.0,644.9989004295769,-4.7279141228671495,-6.449989004295769,5.266,-274.8139012008665,593.0265891129568,,945.0715612623981,1.7319233933842764,1.0990167416651322,-253.60865,171.29
797,Ravenclaw,Larissa,Cowley,2000-10-21,Right,-24370.0,-258.1539291718634,5.6259025848494995,2.5815392917186344,5.771,455.4636385231258,548.4780139683842,5.34029542495453,1086.3853674922705,12.556190290938174,-1.4704135257752644,-227.7625,56.38
798,Ravenclaw,Andra,Moen,2001-01-23,Left,40424.0,-467.57372660959885,3.486307225235148,4.675737266095988,3.213,479.80887820341127,571.7582851195882,4.325317284198373,1044.3420458425362,7.093295725732464,-1.1535451736927709,-233.68722999999997,5.24
799,Ravenclaw,Simon,Alicea,2000-10-11,Left,41673.0,-448.14008872230835,4.19432568773736,4.481400887223082,5.355,350.56521467937586,570.3810431036911,4.192601911021281,1046.6591583887848,6.143994704513396,0.9586758991644788,-232.15329,4.39
800,Slytherin,Candice,Buford,1999-05-20,Right,31479.0,-520.2551665546392,-6.972697454558348,5.202551665546394,-4.87,-625.3610315644361,375.4921131358387,6.797114951737522,1077.8751990304193,13.413173841656349,0.13736096727678973,-249.40653999999998,-102.14
801,Hufflepuff,Monty,Parker,2001-10-30,Left,42076.0,602.8189768682057,7.117138452658273,-6.028189768682059,3.522,-302.9585974377467,392.7028738377192,6.231078690758147,1027.095133389376,4.6283725437525,-0.8170768305363235,-244.18685,20.32
802,Ravenclaw,Roslyn,Holman,1998-05-21,Left,41317.0,-597.0914619535395,3.072635950628456,5.970914619535395,3.6289999999999996,655.981632535334,585.545578267654,5.585216748946746,1060.6204283313807,8.418459011776044,0.35302591528149224,-231.25583999999998,-32.28
803,Ravenclaw,Freeman,Wasson,1997-01-12,Right,42957.0,-417.1082840927246,3.147575917809672,4.171082840927246,6.1720000000000015,550.2237161867208,616.5381728175067,7.516615416898099,1078.9197601126275,11.682342251642432,-1.2638624217731675,-229.63542,-49.07
804,Ravenclaw,Pam,Acosta,1997-05-10,Right,42599.0,-429.3555640036315,3.5786697733889574,4.293555640036315,6.127999999999999,930.2439369079287,583.523552530816,4.741661280031384,1077.4472317224117,6.956363656889481,0.7218327433929362,-229.8384,-52.81
805,Gryffindor,Dorsey,Carter,1999-05-07,Left,55000.0,484.42309187963684,-3.563434204382558,-4.844230918796368,6.638999999999999,-572.3006670400043,587.7776082048166,-6.212233768566213,949.4587775503217,0.029677407933202282,-0.27539551837925924,-251.6871,194.33
806,Slytherin,Dorothy,Brownlee,2000-11-10,Right,89262.0,-226.15426140864483,-8.448978276399894,2.2615426140864483,-7.963999999999999,-369.55572537364264,413.8993802524207,5.684148226570968,,10.231331731313588,0.8812782158768891,-258.33848,-118.52
807,Hufflepuff,Bridgette,Handy,2000-05-06,Right,45747.0,551.8562682274037,2.6313624390441808,-5.5185626822740375,5.848,-652.6556517145442,414.5576008199456,5.520352987331378,1065.6832793671442,8.00377255330945,-0.3043691432118827,-245.02736000000002,-18.94
808,Gryffindor,Herman,Nall,1999-01-26,Left,57610.0,283.7509177245072,-4.370968872274487,-2.8375091772450713,5.537000000000001,-611.2357930628903,602.9251435102741,-6.153689557946823,963.467005756491,1.619537308612077,0.5095244244241307,-251.14462000000003,180.77
809,Ravenclaw,Floyd,Tinker,1999-03-25,Left,37118.0,-433.38711900858004,8.262212697185362,4.333871190085802,3.5460000000000003,190.878930067508,554.2506832729167,7.054348091747954,1044.4983730432557,8.080984203306823,-1.3782019993234005,-230.57034,20.52
810,Slytherin,Evangelina,Cope,2001-01-10,Right,30699.0,-634.0851700139335,-2.04316507407336,6.340851700139336,-6.64,-650.5719039016043,361.92760246948234,3.0770667418290536,1070.4035326248002,9.097518487078126,-0.655873629423761,-248.46037,-28.53
811,Hufflepuff,Nadine,Vieira,1997-09-02,Left,7899.0,662.3967952480007,4.923154903520189,-6.6239679524800055,3.568,-253.04161008111384,443.8509816423462,9.894708635657901,1013.1154204532179,11.423530869410742,0.5675307704686168,-242.1779,50.23
812,Slytherin,Chanda,Hahn,1997-08-16,Right,33803.0,-677.2240840280474,-4.2768529609318735,6.772240840280475,-3.6060000000000003,-696.0067211836313,352.9029126985723,5.9078777191951914,1068.518143111308,9.405839590992349,-0.9122931469588001,-246.56322000000003,-92.96
813,Hufflepuff,Joni,Teal,1998-08-29,Left,37313.0,,4.366677773500067,-4.914335166660743,5.245,-590.2680981093738,427.41195717132683,7.372095202832964,1050.2549761231494,8.94920127641468,-0.3726715920830497,-242.7418,-0.56
814,Slytherin,Rae,Farmer,2001-11-02,Left,54773.0,-375.0274439417644,-4.960818912171951,3.7502744394176437,,-456.9850889547399,436.0511445096355,4.265954365676157,1045.434247170631,9.991413618435633,0.027481310999532525,-250.73117000000002,-46.97
815,Hufflepuff,Lorenzo,Mccombs,1997-03-18,Right,55256.0,-571.0936490004002,6.231290691845512,5.710936490003999,4.755,498.33085835890864,619.5040662414942,5.582278055092178,1055.1905192994009,7.732793312875835,-1.0109061933668508,-229.43918,-6.36
816,Slytherin,Darrel,Matney,2000-06-10,Left,38924.0,-727.3040012501822,-4.840330810370071,7.27304001250182,-4.2989999999999995,-646.0332001717524,345.53744608115716,5.968526654538867,,8.813384172467748,0.8172655391263257,-247.33566000000002,-107.34
817,Ravenclaw,Marquita,Hills,2000-09-21,Right,,-503.32467771798514,6.250759064967183,5.033246777179851,5.292999999999998,521.855577939956,613.4951241962325,4.400605357896984,1031.3509187154814,4.341988199465996,0.24922193763663936,-231.03647,3.23
818,Ravenclaw,Dewey,Clough,1999-08-25,Left,25772.0,-416.26457722956206,6.011744981269377,4.162645772295621,4.957,382.7671266839748,584.1024162347406,2.1074686378487058,1058.5672250651166,6.750471534544598,-0.3457099781966098,-230.97127999999998,59.04
819,Ravenclaw,Juli,Trujillo,2000-02-18,Right,58803.0,-449.72258411126296,7.056490086208862,4.49722584111263,6.143,580.0831812733862,632.0268527645618,3.608038644357653,1048.6749353231523,5.4374892773871935,1.31416899995524,-229.49254,19.02
820,Gryffindor,Sidney,Alcorn,1997-12-03,Left,-2464.0,940.3980794108536,2.9243477728612635,-9.403980794108538,6.9579999999999975,-262.1416646329904,435.1913954894261,9.913827716824226,1018.8519232871007,11.827777626138005,0.3717177461907649,-242.52014,39.62
821,Hufflepuff,Alana,Kersey,1998-01-03,Left,33845.0,479.809917239206,3.846392772165909,-4.7980991723920585,5.033,-522.3463042185739,465.03512356919924,5.073603849451375,1042.9856697232917,8.689670837352274,0.3018639717429507,-243.17674,43.56
822,Slytherin,Candi,Sykes,1998-10-24,Left,39617.0,-455.40856716848253,-4.949604972832224,4.554085671684826,-4.825,-472.0535655167743,419.3398897564531,4.706164147245868,1054.6816807531673,11.016432552077507,-0.16574088235645665,-249.27836000000002,-47.18
823,Ravenclaw,Nora,Lynch,1996-11-28,Right,74035.0,-203.87908692006263,8.617523398443105,2.0387908692006267,7.95,487.9156780821513,620.2388249807027,6.948683403749078,1057.2506772736406,6.583492626239661,0.04405755885226439,-229.08538,-28.52
824,Slytherin,Fletcher,Byrnes,2000-03-10,Left,46521.0,540.6092461908936,5.384336745968655,-5.406092461908936,7.3610000000000015,-605.5167364924225,433.1138233944323,4.111260984349848,1050.7003230052726,5.112833371229728,-1.227221692122078,-242.49289,21.15
825,Ravenclaw,Branden,Ladd,2000-04-14,Right,84971.0,-503.0098423688189,5.74354859387698,5.030098423688188,5.665,519.4350421136803,618.3627841928577,4.443700713237121,1035.7358241245693,3.539835592896292,1.2701102053115312,-231.97316,-28.5
826,Hufflepuff,Darius,Leblanc,1998-11-02,Right,39459.0,604.8741221008115,4.624139317316313,-6.048741221008115,4.418,-601.0343644722049,399.92953405383935,-1.6032818680759444,1063.2984311251234,2.8247929245556738,0.9608672465356084,-247.62805,74.4
827,Ravenclaw,Karrie,Eddy,2001-02-05,Right,51956.0,-483.2431505478928,8.247352791823799,4.8324315054789295,6.279,772.4601318182547,643.7157372771994,6.079231919382791,1070.0168036883204,8.355645789947394,1.2610099290119077,-226.12874,-8.74
828,Ravenclaw,Lenny,Necaise,1997-11-07,Left,13451.0,-671.7065575436742,2.7639786806681004,6.717065575436743,2.891,472.09629171409694,583.4654966239282,4.441327474013156,1063.3111898158886,10.301747732748176,1.1172407805214937,-230.655,21.37
829,Slytherin,Renato,Peel,2001-08-14,Right,73077.0,-397.44969640942145,,3.974496964094216,-5.867000000000001,-315.6439402611497,406.5832376866552,4.85944401664274,1030.6508809781978,7.461730663178782,1.3259458993405482,-253.27786,-91.41
830,Gryffindor,Stephanie,Withrow,1998-09-29,Right,47557.0,604.2752742784119,-6.074543889143336,-6.042752742784119,4.2860000000000005,-518.5371976822619,560.6889753231427,-5.038070778733442,923.3296592325404,0.7771206629716252,-0.11551345567953356,-255.92168999999998,194.8
831,Ravenclaw,Rhoda,Stapleton,2001-09-16,Left,93900.0,-255.10994679052465,5.745369113139563,2.5510994679052463,8.169,606.6106223277419,630.285760663215,3.8104139190121775,1042.6238919853945,2.6775529327883243,-0.11555981442664552,-232.30561,-38.32
832,Ravenclaw,Dillon,Shelly,1998-06-12,Left,35599.0,-584.8584245605769,4.1705174993573735,5.848584245605768,3.92,389.16187049465276,560.6063788234344,3.6084835911480533,1041.9754900739642,5.612239990812372,0.946328881335892,-232.1417,15.38
833,Hufflepuff,Ladonna,Chun,1997-07-04,Left,69837.0,387.6129886098165,2.132499227595013,-3.876129886098165,5.38,-478.2796295254398,403.2784518130185,6.576303972014352,1057.917548610085,5.502551347019542,-0.10442002029910463,-245.2018,-79.69
834,Hufflepuff,Sherry,Kelso,2000-02-13,Right,36526.0,558.6261765243312,2.4673656032578912,-5.586261765243311,5.327999999999999,-606.7309073356575,425.26542622854754,7.4126133064462785,1058.2857090050964,10.166512635808381,-0.385447033494488,-244.27058,-15.48
835,Gryffindor,Arron,Maldonado,1999-02-10,Left,66711.0,459.66569587242407,-5.391593102139415,-4.5966569587242425,3.572,-599.5028392589569,598.092717699784,-6.5317738908950425,933.2754582687593,0.5737774551145582,0.1811405179627862,-255.96326000000002,200.33
836,Hufflepuff,Paulina,Parks,1997-07-29,Left,,314.3322468894,4.980420958850448,-3.143322468894,4.6960000000000015,-611.6499832995001,424.328539659072,5.9553652207226815,1054.106125603521,6.961373598128168,1.7179812118991844,-242.42436,-4.76
837,Ravenclaw,Gabriel,Stclair,1999-11-16,Right,25985.0,-328.14085955585875,3.920040403708636,3.281408595558588,5.273,440.0426846755769,603.0202456584083,3.6067555195653993,1056.7296584883459,9.006275646045767,1.5270651205624393,-231.85209,40.09
838,Ravenclaw,Carey,Stewart,2001-03-09,Right,64471.0,-657.6824955699767,4.960842392329352,6.576824955699768,3.948,480.1082013881455,609.7735384107182,6.750396216744032,1046.9656068076615,7.56755233081107,-0.8783697928685209,-230.56194,-37.19
839,Gryffindor,Florencio,Bogan,2001-03-23,Right,36187.0,481.04379378909516,-6.137879803532589,-4.810437937890952,4.7669999999999995,-680.4410337410293,561.8125253812817,-4.510162626094553,941.9975561309614,2.926486561608406,-0.034222909730266204,-253.78817999999998,192.73
840,Hufflepuff,Valerie,Fender,1999-05-14,Right,60284.0,355.5438066149232,0.4393188211694081,-3.555438066149232,5.305,-497.5950063354872,407.52167399962235,4.174614674477612,1065.4368817389177,5.498096059667309,-0.8966459866672795,-246.19526000000002,-57.45
841,Gryffindor,Spencer,Lovelace,1998-04-11,Left,62960.0,650.9713891202111,-5.029782803267904,-6.509713891202111,3.9739999999999998,-581.5902457553926,593.5603676966232,,953.4708232675628,3.8410060712790366,-2.3569452670120783,-255.63397999999998,174.5
842,Slytherin,Darwin,Tompkins,2000-04-16,Right,33487.0,-587.4509735947022,-1.7125389388641208,5.874509735947021,-6.313,-488.52326424835434,415.7725702811559,3.392783026287024,1040.402590635918,8.993270098489594,-0.9146086804067688,-247.81067000000002,5.51
843,Gryffindor,Traci,Flora,1999-07-11,Left,25998.0,,-4.106767560325523,-8.674625355673273,5.622000000000001,-169.4588638559141,637.9524684024317,-3.8062937003226693,948.9432955948532,6.506273510022745,0.2391286351080225,-251.83723999999998,233.26
844,Hufflepuff,Dee,Mccurdy,1998-07-19,Right,59072.0,547.2580630529951,3.756164890259532,-5.4725806305299525,4.987,-448.1076230818171,420.960898098254,,1048.4980867924903,5.9248985798795175,0.2814437595638904,-245.40747000000002,-22.07
845,Gryffindor,Erwin,Baldwin,1999-03-15,Left,46674.0,341.989993930929,-5.4414536810459575,-3.4198999393092904,4.1960000000000015,-844.6290798887647,587.5502120297098,-6.282411184667176,945.3372015045627,2.399051126567705,0.11693202513238996,-253.843,215.44
846,Hufflepuff,Lupe,Durand,1998-01-30,Right,55709.0,418.22819698900565,6.951079731592046,-4.182281969890057,3.9560000000000004,-343.2491558674629,363.8055380216672,5.342627475546894,1038.6650935416403,1.8865186525673088,-0.6305197203666938,-243.8071,-20.89
847,Slytherin,Sherri,Watts,1999-07-23,Right,44724.0,-654.7338249059824,-2.7254299392128063,6.547338249059822,-1.422,-636.9606311297289,396.3231522929996,6.7756517006600285,1028.2484210849645,7.023336449895313,-0.9817210046036212,-244.35507,-70.31
848,Hufflepuff,Graham,Lake,1997-07-14,Right,56473.0,538.5688541906542,5.855271686944297,-5.38568854190654,4.178999999999999,-560.4919306164387,404.76851711063495,5.728951058686408,1051.6406810143128,5.870867267978759,,-244.92905,-6.57
849,Hufflepuff,Lena,Plunkett,1997-07-13,Left,50991.0,248.99652825264963,6.0841294852814265,-2.489965282526496,3.162,-567.4449515799712,400.8555114655534,3.3116814605168217,1052.6256606097763,3.9178042476637636,0.2840164428286703,-243.77947999999998,15.64
850,Ravenclaw,Reba,Labelle,2001-07-05,Right,48646.0,-248.35312589210446,8.606710000238946,2.4835312589210443,6.723,128.71645428325803,615.7022592253334,4.1902831637790365,1031.2147428639237,6.116651653290093,0.8612768049092598,-230.59103,70.43
851,Slytherin,Chi,Keller,1997-03-20,Left,43311.0,-596.991908067804,-1.7055247224270516,,-5.462999999999999,-570.5324376103705,390.8032697663546,4.821493362304978,,7.594744249216343,0.8180959494248812,-247.80215,-29.06
852,Ravenclaw,Bridgette,Reiter,1998-03-15,Right,60300.0,-543.0978041209423,4.340855438466307,5.430978041209425,5.689,512.5428248291668,640.2081981752452,4.919188142023589,1050.6653214779428,7.587495383169818,0.2137226200226272,-230.3755,-10.11
853,Hufflepuff,Alice,Joyner,2001-01-30,Right,71132.0,171.3773473386616,4.820462504998042,-1.713773473386616,6.827000000000001,-579.9975646121849,407.4588625793205,4.279921611440237,1060.3996907525118,2.2081546243529555,-0.8194997982484314,-241.66057999999998,-52.34
854,Slytherin,Daniela,Bone,2001-07-19,Right,16649.0,-654.1054431919986,-5.6023748317652045,6.541054431919986,-3.887,-447.8336669895324,406.6885852059812,5.333045759787342,1067.0388261379337,12.135640509392355,0.492501983592664,-245.69602000000003,-55.83
855,Slytherin,Noreen,Reinhart,1997-08-12,Right,50942.0,-426.99463780099785,-5.475914249390018,4.269946378009977,-6.9110000000000005,-413.84160440416895,404.03834173002883,4.109301104739052,,10.305070974315576,-1.2693265677097345,-252.39652999999998,-58.66
856,Slytherin,Adelaide,Hardy,1998-04-01,Left,35405.0,-562.6994419720943,-2.033019686600701,5.626994419720943,-6.146,-825.1253590214102,353.1861837923332,4.065904530326526,1076.153227093709,9.981963056284616,-1.0785095755918748,-249.01959,-43.04
857,Slytherin,Hillary,Alcorn,2000-06-18,Left,22619.0,-714.8515292654915,-4.6889023746637815,7.148515292654915,-2.9619999999999997,-612.5525376971614,384.7756762878418,8.337923218249923,1043.3263877861827,11.083512304585831,1.1071929927946067,-244.30677000000003,-81.08
858,Ravenclaw,Alpha,Pritchett,2000-01-02,Left,51404.0,-365.0931613543617,3.1834161952958184,3.6509316135436176,5.322,575.468295296194,626.4069194277315,4.067841772862693,1043.418927323323,7.460334245126286,-0.2574289613255901,-232.80917000000002,7.65
859,Gryffindor,Filiberto,Albritton,1998-03-03,Left,44976.0,509.5179108751602,-3.9102682994192937,-5.095179108751601,5.5089999999999995,-575.0009359866109,627.8259067385591,-4.708587610644169,977.6556406717914,5.948125456355152,0.11823311066381376,-250.84832000000003,197.92
860,Gryffindor,Jodi,Fishman,1998-07-31,Right,69057.0,415.38815982234894,-4.13639613667017,-4.1538815982234905,3.33,-809.1776843302241,679.2091877199767,-6.9551634646308775,948.4080088934606,4.7390766813239535,-1.1959745005779665,-254.39627000000002,248.44
861,Ravenclaw,Valentine,Dale,1998-09-15,Right,60716.0,-599.1986601107227,5.346689863973476,5.991986601107228,4.32,632.7660890490102,587.7633805606898,3.495215568712055,1035.620331427691,3.3141087606200017,0.3882842334851316,-231.5922,-7.21
862,Gryffindor,Bobby,Penn,2001-04-23,Left,36751.0,536.5904745109269,-2.9479948131915625,-5.365904745109272,7.789,-377.68344101311965,614.3491207205525,-4.9855513419003366,970.2494980369148,3.315446531900311,0.8186873521210064,-248.1867,197.02
863,Hufflepuff,Chanel,Beal,1997-12-23,Right,46440.0,717.4439615322798,3.8529117742637986,-7.174439615322798,3.906,-651.6049177740438,372.1895482882665,4.104696901430152,1068.1449838606916,6.565079422653924,0.5390711914143032,-248.2446,-3.05
864,Hufflepuff,Audra,Costello,1997-02-14,Left,49948.0,541.7127717570434,4.107104483071893,-5.417127717570434,5.9460000000000015,-366.75343192989465,407.07801654789023,4.556566872439257,1042.0406389916893,3.939189992539269,0.9904564799105828,-244.36753,-8.31
865,Gryffindor,Keith,Pacheco,2000-10-21,Left,48897.0,405.4004860439995,-7.694641396997062,-4.0540048604399965,2.269,-732.1677335370703,566.2958504294279,-4.884705887275057,927.9796890128546,2.7814554497859376,0.47235421937634,-257.21311000000003,191.6
866,Slytherin,Susana,Nowell,2001-04-04,Left,23872.0,-635.8663585932499,-4.4682334343272085,,-5.051,-405.54126663829874,407.986740606556,4.22341126567423,1058.3083851854424,10.633430140454461,-0.7046136639290297,-246.88497,-36.31
867,Hufflepuff,Edmundo,Hixson,2001-04-14,Right,62196.0,321.503919953246,7.278106751953409,-3.21503919953246,3.3080000000000003,-387.3082957039582,365.70173293707126,4.105306659124998,1044.4369859133642,1.0647030130948187,-0.21332067212572384,-244.09075,-17.4
868,Gryffindor,Belva,Cody,1996-12-24,Right,67149.0,685.0998736881908,-2.941468581847107,-6.850998736881905,5.082,-385.9875377344548,674.980217499662,-5.994380394537586,951.5852137869464,3.955125734959597,-0.5574201382582996,-253.07693999999998,227.96
869,Gryffindor,Virgil,Mackay,1999-09-04,Left,15933.0,626.580642478319,-3.3577260347183824,-6.2658064247831895,8.892999999999997,-475.1111693828797,557.618139325385,-4.805565512095575,950.853334734928,1.3826429510165965,-0.5450945961216338,-248.45248999999998,210.13
870,Slytherin,Abdul,Stuart,2000-11-05,Right,43042.0,-541.2387336747651,-4.186511095344724,5.412387336747651,-6.939,-498.00654998548373,369.895112698496,4.022506485793737,1061.3766190395168,9.3186573769953,0.7743519227542246,-250.81923999999998,-60.91
871,Slytherin,Jamison,Salazar,1998-01-28,Right,48146.0,-615.4925989655231,-6.196968025249329,6.154925989655231,-4.516,-377.1174788863382,393.386225045322,6.175862789274532,1040.993677292393,8.909330824332976,2.343237105407296,-248.81811000000002,-98.52
872,Hufflepuff,Jess,Lavoie,1998-01-29,Left,48394.0,466.03736053521277,5.3350230793041735,-4.660373605352128,5.1370000000000005,-582.5774227474019,,3.890363161279309,1055.648031099673,4.798792687430339,0.8549204241741214,-244.07563,9.58
873,Slytherin,Christine,Merrill,2001-07-26,Right,37018.0,-535.9308386870798,-1.496135545576263,5.359308386870798,-4.615,-505.8158964691272,417.633131109613,2.898819797292504,1044.2738377315159,7.998128417963015,-1.1480837302751823,-247.104,0.36
874,Hufflepuff,Belen,Negrete,1999-08-19,Right,23688.0,725.7895466738057,6.629764686972704,-7.2578954667380575,2.381,-108.9902056621028,383.0781938528959,5.710337732746212,1012.7856187515137,4.756718055848881,-2.4539746785067647,-245.45417999999998,53.58
875,Hufflepuff,Nancy,Quiroz,2000-08-09,Left,60583.0,580.1037470963604,2.4540066758346675,-5.801037470963602,7.7029999999999985,-652.0389061311644,407.8889155442712,4.998740585538736,1068.8933354991977,5.727992322681928,-0.5097366482589734,-244.98347,-48.21
876,Hufflepuff,Jody,Obrien,2001-02-09,Right,27663.0,796.046585728554,3.3474174909156886,-7.96046585728554,,-346.08588498784104,411.7427542412632,4.664674098719399,1038.6302224201827,7.0344809211348585,0.486110043725175,-246.39943,36.09
877,Ravenclaw,Hilario,Keefer,1997-03-23,Left,59061.0,-652.0340060149432,8.389718968012309,6.520340060149432,3.635,114.3030011952252,577.6869311462541,6.167739443799231,1009.8826735465103,4.2906255961189865,-0.4585288955943268,-230.61707,28.39
878,Ravenclaw,Eugene,Stearns,1997-08-14,Right,54385.0,-533.5211842550038,4.304112753027703,5.33521184255004,4.874,643.8185668332159,607.1855979174406,,1061.2939072122451,7.54084694544469,0.17753517498457205,-230.62512999999998,-31.01
879,Gryffindor,Normand,Kroll,2000-05-26,Left,30074.0,569.4363120072652,-5.15378300128897,-5.694363120072652,6.479,-350.9562546077446,573.9103633247212,-4.013580735660293,948.7593737197597,2.744014984923832,0.1030359432027114,-250.98901,183.22
880,Gryffindor,Brian,Tatum,1998-10-16,Right,47805.0,423.0889393976685,,-4.2308893939766845,6.09,-583.9747162893301,654.6376710051812,-6.102271054134919,974.1573603822773,4.8732372462975615,1.3933406109748778,-249.47959,222.88
881,Slytherin,Idella,Whitfield,2000-09-18,Left,31850.0,-759.9392980254503,-2.7981854981592,7.5993929802545015,-4.848,-814.7916272631345,312.8282722622843,6.651890641334601,1064.587954647573,8.476888669598615,2.5125302145217163,-246.48157999999998,-96.39
882,Hufflepuff,Luz,Wallace,1998-04-09,Left,44875.0,641.4519459519528,2.7633931070279534,-6.414519459519527,6.335,-337.9856568723268,454.20230745016516,1.883459606067333,1039.4716228863851,4.6045808303092,0.16217563686009231,-245.68055,41.82
883,Slytherin,Brain,Milburn,2000-06-30,Right,56679.0,-503.6359523420671,-7.2094423885737475,5.03635952342067,-7.459,-457.01130641952415,368.06931582165436,3.4312397136054327,1080.9521410411953,10.18391853973922,-0.4745656277240114,-253.95517999999998,-105.66
884,Gryffindor,Eusebio,Myrick,1999-10-10,Left,23655.0,570.0928676491933,-4.110763252791124,-5.700928676491934,5.437,-631.2042488853467,624.3088920779118,-6.103085466703043,948.1011663386356,4.890929615795507,0.9911047355384917,-251.51097000000001,263.5
885,Gryffindor,Robin,Hoy,1997-01-31,Right,75321.0,731.2386544645018,-4.549644960167712,-7.312386544645021,2.7760000000000002,-851.4173690114136,627.3917674695592,-6.908759232825532,910.3927567766658,1.4632586590118644,0.7649065808321208,-259.51864,256.57
886,Slytherin,Max,Grier,1998-10-30,Right,52164.0,-530.1919597909218,-4.110217299121649,5.301919597909219,-6.355,-591.97589217806,361.9309991147921,3.3949897139820986,1067.7545771629048,8.313889761898341,-1.5809948416210269,-251.37092,-72.36
887,Slytherin,Sonja,Whipple,1998-08-20,Right,50686.0,-470.7085444529346,-2.405050900291036,4.707085444529347,-5.345,-728.3066207660795,394.68568783820837,3.3669041013729046,1060.694254187682,8.978173223865463,-0.6277375767233945,-249.94647,-33.37
888,Slytherin,Pierre,Handy,1999-05-10,Right,46303.0,-415.85420204229393,-4.1663862987699245,4.1585420204229395,-5.82,-538.4346545985698,410.95777069708083,4.965611838785561,1047.479375188918,10.618346240854997,0.21618563488970344,-250.58672,-42.85
889,Slytherin,Bruno,Rawlings,1996-12-23,Right,40320.0,-559.3899488889372,-6.461353326868871,5.593899488889372,-5.444,-521.7514265862163,377.429164486618,7.188152378679181,1052.9342203058302,11.390531522851436,-0.6697441641071296,-249.73342000000002,-101.09
890,Slytherin,Neil,Wisniewski,2000-07-27,Left,51390.0,-524.8854847904123,-3.3885685652231348,5.248854847904124,-5.7379999999999995,-353.58992617374366,421.5993310820313,3.5075177087744627,1031.7305755375312,7.552067268090077,-0.3229129111823873,-249.62402000000003,-29.13
891,Gryffindor,Marc,Vogt,1997-12-27,Right,37362.0,649.2425761270991,-6.228920465391933,-6.492425761270993,4.768,-548.5594750698776,554.330115083922,-4.496668894266974,,1.3797625547355628,0.24793938706185256,-255.47225,202.92
892,Hufflepuff,Margret,Stiles,2000-10-06,Right,37399.0,405.63185011844286,4.537999259044442,-4.05631850118443,3.0989999999999998,-441.7172874644052,393.7657031449038,4.560743287002532,1045.4806571649813,5.5689592556382,-0.10688920924830847,-244.78915,14.06
893,Slytherin,Shirley,Jennings,1997-08-10,Right,57189.0,-472.845686993026,-2.458483989658797,4.72845686993026,-4.289,-473.0548114000517,420.26103216448297,1.028204349046958,1053.9306348060413,6.223583506416228,0.5199912160772076,-249.47592000000003,-20.57
894,Gryffindor,Rubye,Sauer,2001-01-24,Right,68037.0,230.8769673873851,-4.161108579445044,-2.308769673873851,5.2829999999999995,-494.7317573598639,651.3970939424863,-5.292982197420233,982.0758228922286,4.260836325180127,-0.17094341266398488,-249.77884,163.37
